job_id,type,res,nodes,start_time,subtime,reqtime,req_finish_time,runtime,actual_finish_time,terminated,finish_time
234,execution_finished,1,[2],2489.0,2489,70,2571.252643527283,70,2571.252643527283,False,2571.252643527283
222,execution_finished,1,[23],2366.0,2366,202,2578.4663999131662,202,2578.4663999131662,False,2578.4663999131662
225,execution_finished,1,[19],2451.0,2451,161,2624.755042284689,161,2624.755042284689,False,2624.755042284689
223,execution_finished,1,[17],2425.0,2425,182,2636.434092728084,182,2636.434092728084,False,2636.434092728084
238,execution_finished,1,[9],2512.191290180774,2496,110,2637.378642122394,110,2637.378642122394,False,2637.378642122394
232,execution_finished,1,[8],2474.0,2474,183,2644.266794727689,183,2644.266794727689,False,2644.266794727689
230,execution_finished,1,[4],2465.0,2465,170,2644.996691409054,170,2644.996691409054,False,2644.996691409054
233,execution_finished,1,[13],2479.0,2479,182,2646.490716919189,182,2646.490716919189,False,2646.490716919189
237,execution_finished,1,[31],2503.8183806226916,2496,158,2654.7935078645487,158,2654.7935078645487,False,2654.7935078645487
227,execution_finished,1,[11],2456.0,2456,197,2656.8063987087394,197,2656.8063987087394,False,2656.8063987087394
236,execution_finished,1,[6],2496.396003707101,2491,168,2668.79980953822,168,2668.79980953822,False,2668.79980953822
231,execution_finished,1,[14],2472.0,2472,208,2672.3822363502004,208,2672.3822363502004,False,2672.3822363502004
235,execution_finished,1,[0],2489.0,2489,202,2674.658724834481,202,2674.658724834481,False,2674.658724834481
251,execution_finished,1,[11],2656.8063987087394,2596,36,2693.501984259575,36,2693.501984259575,False,2693.501984259575
239,execution_finished,1,[22],2544.760622585074,2510,137,2695.9366931738095,137,2695.9366931738095,False,2695.9366931738095
226,execution_finished,1,[24],2454.0,2454,218,2696.183522617682,218,2696.183522617682,False,2696.183522617682
247,execution_finished,1,[8],2644.266794727689,2581,100,2737.3087590597597,100,2737.3087590597597,False,2737.3087590597597
250,execution_finished,1,[31],2654.7935078645487,2589,94,2744.6141531856533,94,2744.6141531856533,False,2744.6141531856533
242,execution_finished,1,[2],2571.252643527283,2528,149,2746.333270463929,149,2746.333270463929,False,2746.333270463929
243,execution_finished,1,[23],2578.4663999131662,2553,165,2752.015686970951,165,2752.015686970951,False,2752.015686970951
240,execution_finished,1,[21],2559.4920310744747,2520,192,2755.413916044139,192,2755.413916044139,False,2755.413916044139
245,execution_finished,1,[17],2636.434092728084,2573,115,2770.032557913412,115,2770.032557913412,False,2770.032557913412
241,execution_finished,1,[7],2563.876373081439,2526,208,2775.665553673083,208,2775.665553673083,False,2775.665553673083
246,execution_finished,1,[9],2637.378642122394,2575,126,2780.77506343734,126,2780.77506343734,False,2780.77506343734
244,execution_finished,1,[19],2624.755042284689,2560,160,2797.430860704256,160,2797.430860704256,False,2797.430860704256
254,execution_finished,1,[0],2674.658724834481,2610,138,2801.4948833847698,138,2801.4948833847698,False,2801.4948833847698
252,execution_finished,1,[6],2668.79980953822,2597,144,2816.5745002506073,144,2816.5745002506073,False,2816.5745002506073
248,execution_finished,1,[4],2644.996691409054,2583,177,2832.405011287893,177,2832.405011287893,False,2832.405011287893
255,execution_finished,1,[11],2693.501984259575,2618,159,2855.5741537757654,159,2855.5741537757654,False,2855.5741537757654
